Unique_Questionnaire_Number,Person_Number,Survey_Date,Province,Metro_Code,Geo_Type_Code,Stratum,Gender,Age,Marital_Status,Education_Level,Population_Group,Field_of_Study,Attendance_Status,Employment_Status,Labour_Force_Status,Unemployment_Status,Reason_for_Inactivity,Industry_Code,Occupation_Code,Previous_Industry_Code,Previous_Occupation_Code,Sector_Code,Informal_Employment_Status,Long_Term_Unemployment_Status,Underemployment_Status,"'Not in Education, Employment, or Training' Status",Graduate Status,Education Status,Age Group,Hours Worked,Weight
599114210000002401,1,2026-06-02,5,10,1,55112,2,61,3,3,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,13,,756.61448451
599114210000002401,2,2026-06-02,5,10,1,55112,1,52,1,12,3,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,2,5,11,,756.61448451
599114210000002401,3,2026-06-02,5,10,1,55112,2,40,1,12,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,2,5,9,,756.61448451
599114210000004201,1,2026-06-02,5,10,1,55112,2,77,3,4,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,16,,647.65162953
599114210000004201,2,2026-06-02,5,10,1,55112,1,58,1,12,3,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,2,5,12,,647.65162953
599114210000004201,3,2026-06-02,5,10,1,55112,2,57,1,28,3,7.0,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,4,6,12,,647.65162953
599114210000004201,4,2026-06-02,5,10,1,55112,2,23,5,27,3,19.0,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,4,6,5,,647.65162953
599114210000006001,1,2026-06-02,5,10,1,55112,1,44,1,11,3,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,1,4,9,,1523.7807788
599114210000006001,2,2026-06-02,5,10,1,55112,1,40,1,8,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,9,,1523.7807788
599114210000007801,1,2026-06-02,5,10,1,55112,1,59,1,11,3,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,4,12,,218.79131244
599114210000007801,2,2026-06-02,5,10,1,55112,2,58,1,11,3,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,4,12,,218.79131244
599114210000007801,3,2026-06-02,5,10,1,55112,2,32,4,11,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,7,,218.79131244
599114210000009601,2,2026-06-02,5,10,1,55112,1,62,1,12,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,2,5,13,,669.84405706
599114210000009601,3,2026-06-02,5,10,1,55112,2,57,1,12,3,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,2,5,12,,669.84405706
599114210000013201,1,2026-06-02,5,10,1,55112,1,70,1,5,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,15,,615.33402419
599114210000013201,2,2026-06-02,5,10,1,55112,2,67,1,3,3,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,1,2,14,,615.33402419
599114210000015001,1,2026-06-02,5,10,1,55112,1,44,1,27,3,7.0,2,1.0,1.0,,,9.0,3.0,,,1.0,1.0,,2.0,2.0,4,6,9,45.0,669.48589728
599114210000015001,2,2026-06-02,5,10,1,55112,2,41,1,12,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,2,5,9,,669.48589728
599114210000015001,3,2026-06-02,5,10,1,55112,1,17,5,11,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,669.48589728
599114360000001901,1,2026-04-02,5,10,1,55112,1,87,1,8,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,16,,1146.3031567
599114360000001901,2,2026-04-02,5,10,1,55112,2,77,1,8,3,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,1,4,16,,1146.3031567
599114360000001901,3,2026-04-02,5,10,1,55112,1,51,4,12,3,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,2,5,11,,1146.3031567
599114360000001901,4,2026-04-02,5,10,1,55112,1,45,5,12,3,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,2,5,10,,1146.3031567
599114360000004401,1,2026-04-02,5,10,1,55112,1,51,2,12,3,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,2,5,11,40.0,855.30301647
599114360000004401,2,2026-04-02,5,10,1,55112,2,36,2,11,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,8,,855.30301647
599114360000004401,3,2026-04-02,5,10,1,55112,2,16,5,9,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,855.30301647
599114360000006901,1,2026-04-02,5,10,1,55112,1,48,1,12,3,inf,2,1.0,1.0,,,5.0,1.0,,,1.0,2.0,,2.0,2.0,2,5,10,50.0,2205.4825855
599114360000006901,2,2026-04-02,5,10,1,55112,2,26,1,11,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,6,,2205.4825855
599114360000009401,1,2026-04-02,5,10,1,55112,1,62,1,12,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,2,5,13,,464.82221109
599114360000009401,2,2026-04-02,5,10,1,55112,2,64,1,8,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,13,,464.82221109
599114510000002901,1,2026-06-02,5,10,1,55112,1,62,1,3,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,13,,1072.9192153
599114510000002901,2,2026-06-02,5,10,1,55112,2,58,1,12,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,2,5,12,,1072.9192153
599114510000002901,3,2026-06-02,5,10,1,55112,2,35,4,12,3,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,2,5,8,,1072.9192153
599114510000006101,1,2026-06-02,5,10,1,55112,1,51,1,12,3,inf,2,1.0,1.0,,,5.0,7.0,,,1.0,1.0,,2.0,2.0,2,5,11,45.0,910.69952139
599114510000006101,2,2026-06-02,5,10,1,55112,2,47,1,12,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,2,5,10,,910.69952139
599114510000009301,1,2026-06-02,5,10,1,55112,1,68,1,10,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,14,,1002.5520906
599114510000009301,2,2026-06-02,5,10,1,55112,2,68,1,10,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,14,,1002.5520906
599114510000009301,3,2026-06-02,5,10,1,55112,1,22,5,12,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,1002.5520906
599114510000009301,4,2026-06-02,5,10,1,55112,2,18,5,10,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1002.5520906
599114510000012501,1,2026-06-02,5,10,1,55112,1,75,1,12,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,2,5,16,,105.37578806
599114510000012501,2,2026-06-02,5,10,1,55112,2,63,1,7,3,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,3,13,,105.37578806
599114510000015701,1,2026-06-02,5,10,1,55112,2,86,3,8,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,16,,1000.5215828
599114510000018901,1,2026-06-02,5,10,1,55112,2,45,3,7,3,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,3,10,,1067.7973655
599114510000018901,2,2026-06-02,5,10,1,55112,2,24,5,10,3,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,4,5,,1067.7973655
599114510000022101,1,2026-06-02,5,10,1,55112,2,69,3,4,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,14,,570.72265465
599114510000022101,2,2026-06-02,5,10,1,55112,2,18,5,11,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,570.72265465
599114510000025301,1,2026-06-02,5,10,1,55112,1,46,1,12,3,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,2.0,,2.0,2.0,2,5,10,40.0,1332.201238
599114510000025301,2,2026-06-02,5,10,1,55112,2,44,1,12,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,2,5,9,,1332.201238
599114510000025301,3,2026-06-02,5,10,1,55112,1,16,5,10,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1332.201238
599114510000031701,1,2026-06-02,5,10,1,55112,2,75,3,98,3,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,1178.1312777
599114510000031701,2,2026-06-02,5,10,1,55112,1,62,1,12,3,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,2,5,13,,1178.1312777
599114510000031701,3,2026-06-02,5,10,1,55112,2,61,1,12,3,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,2,5,13,,1178.1312777
599114510000031701,4,2026-06-02,5,10,1,55112,1,57,4,12,3,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,2,5,12,,1178.1312777
599114510000031701,5,2026-06-02,5,10,1,55112,1,36,4,12,3,inf,2,4.0,4.0,3.0,3.0,,,,,,,,,1.0,2,5,8,,1178.1312777
599114710000001501,1,2026-04-02,5,10,1,55108,1,41,5,26,1,4.0,2,1.0,1.0,,,7.0,3.0,,,1.0,1.0,,2.0,2.0,4,6,9,40.0,857.06936373
599114710000003301,1,2026-04-02,5,10,1,55108,1,48,5,12,1,inf,2,1.0,1.0,,,6.0,7.0,,,2.0,1.0,,2.0,2.0,2,5,10,48.0,898.19224866
599114710000005101,1,2026-04-02,5,10,1,55108,2,55,3,12,1,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,2,5,12,40.0,758.51322534
599114710000005101,2,2026-04-02,5,10,1,55108,2,29,5,24,1,13.0,2,1.0,1.0,,,8.0,4.0,,,1.0,1.0,,2.0,2.0,3,6,6,40.0,758.51322534
599114710000005101,3,2026-04-02,5,10,1,55108,2,27,5,11,1,inf,2,3.0,3.0,4.0,5.0,,,6.0,5.0,,,,,1.0,1,4,6,,758.51322534
599114710000005101,4,2026-04-02,5,10,1,55108,2,25,5,24,1,7.0,2,1.0,1.0,,,9.0,2.0,,,1.0,1.0,,2.0,2.0,3,6,6,40.0,758.51322534
599114710000006901,1,2026-04-02,5,10,1,55108,2,71,3,26,1,7.0,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,4,6,15,,1412.7077098
599114710000006901,2,2026-04-02,5,10,1,55108,1,46,5,12,1,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,2,5,10,,1412.7077098
599114710000006901,3,2026-04-02,5,10,1,55108,1,44,5,12,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,2,5,9,,1412.7077098
599114710000008701,1,2026-04-02,5,10,1,55108,1,37,5,10,1,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,1,4,8,,1069.5797492
599114710000008701,2,2026-04-02,5,10,1,55108,2,37,5,23,1,25.0,2,3.0,3.0,4.0,5.0,,,9.0,5.0,,,,,1.0,3,6,8,,1069.5797492
599114710000010501,1,2026-04-02,5,10,1,55108,2,64,5,6,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,13,,899.13533769
599114710000010501,2,2026-04-02,5,10,1,55108,2,43,5,12,1,inf,2,1.0,1.0,,,6.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,9,48.0,899.13533769
599114710000010501,3,2026-04-02,5,10,1,55108,2,42,5,22,1,27.0,2,1.0,1.0,,,6.0,4.0,,,1.0,1.0,,2.0,2.0,3,6,9,40.0,899.13533769
599114710000010501,4,2026-04-02,5,10,1,55108,2,21,5,12,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,2,5,5,,899.13533769
599114710000010501,5,2026-04-02,5,10,1,55108,1,18,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,899.13533769
599114710000012301,1,2026-04-02,5,10,1,55108,1,43,5,5,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,1,2,9,,882.4089609
599114710000012301,2,2026-04-02,5,10,1,55108,2,36,5,12,1,inf,2,3.0,3.0,4.0,5.0,,,9.0,5.0,,,,,1.0,2,5,8,,882.4089609
599114710000012301,3,2026-04-02,5,10,1,55108,2,16,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,882.4089609
599114930000002301,1,2026-04-02,5,10,1,55106,2,40,5,12,1,inf,2,1.0,1.0,,,9.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,9,48.0,794.05056987
599114930000004701,1,2026-04-02,5,10,1,55106,1,58,1,12,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,12,48.0,893.34584816
599114930000004701,2,2026-04-02,5,10,1,55106,2,52,1,12,1,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,2,5,11,48.0,893.34584816
599114930000007101,1,2026-04-02,5,10,1,55106,2,65,3,5,1,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,1,2,14,,581.66078265
599114930000007101,4,2026-04-02,5,10,1,55106,2,18,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,581.66078265
599114930000009501,1,2026-04-02,5,10,1,55106,2,52,5,10,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,1.0,,2.0,2.0,1,4,11,40.0,734.64695974
599114930000011901,1,2026-04-02,5,10,1,55106,2,45,5,12,1,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,10,40.0,354.83085385
599114930000011901,2,2026-04-02,5,10,1,55106,1,19,5,12,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,4,,354.83085385
599114930000011901,3,2026-04-02,5,10,1,55106,2,17,5,12,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,4,,354.83085385
599114930000014301,1,2026-04-02,5,10,1,55106,1,37,5,12,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,8,48.0,822.08016793
599114930000016701,1,2026-04-02,5,10,1,55106,1,32,5,12,1,inf,2,1.0,1.0,,,6.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,7,48.0,686.8552234
599115110000004001,1,2026-06-02,5,10,2,55201,1,21,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,849.3374544
599115110000004001,2,2026-06-02,5,10,2,55201,1,25,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,6,,849.3374544
599115110000004001,3,2026-06-02,5,10,2,55201,1,75,1,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,849.3374544
599115110000004001,4,2026-06-02,5,10,2,55201,2,63,1,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,13,,849.3374544
599115110000006001,1,2026-06-02,5,10,2,55201,1,45,5,11,1,inf,2,2.0,2.0,1.0,,,,5.0,9.0,,,2.0,,1.0,1,4,10,,998.46839253
599115110000010001,1,2026-06-02,5,10,2,55201,1,50,5,11,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,11,,1440.5097458
599115110000010001,2,2026-06-02,5,10,2,55201,2,38,5,9,1,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,2.0,,2.0,2.0,1,4,8,48.0,1440.5097458
599115110000010001,3,2026-06-02,5,10,2,55201,2,31,5,10,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,7,,1440.5097458
599115110000012001,1,2026-06-02,5,10,2,55201,1,29,5,10,1,inf,2,1.0,1.0,,,6.0,7.0,,,2.0,1.0,,2.0,2.0,1,4,6,35.0,1028.5776173
599115110000012001,2,2026-06-02,5,10,2,55201,1,28,5,12,1,inf,2,1.0,1.0,,,6.0,9.0,,,1.0,2.0,,2.0,2.0,2,5,6,40.0,1028.5776173
599115110000014001,1,2026-06-02,5,10,2,55201,1,62,1,2,1,inf,2,4.0,4.0,4.0,4.0,,,6.0,5.0,,,,,1.0,1,2,13,,640.51540219
599115110000016001,1,2026-06-02,5,10,2,55201,2,60,1,7,1,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,3,13,,954.60160557
599115110000016001,2,2026-06-02,5,10,2,55201,1,38,5,11,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,4,8,,954.60160557
599115110000016001,3,2026-06-02,5,10,2,55201,2,29,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,6,,954.60160557
599115110000018001,1,2026-06-02,5,10,2,55201,2,45,2,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,10,,919.24056257
599115110000018001,2,2026-06-02,5,10,2,55201,1,49,2,10,1,inf,2,2.0,2.0,1.0,,,,8.0,9.0,,,1.0,,1.0,1,4,10,,919.24056257
599115110000018001,3,2026-06-02,5,10,2,55201,2,16,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,919.24056257
599115110000020001,1,2026-06-02,5,10,2,55201,2,68,3,3,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,14,,1017.1398402
599115110000020001,2,2026-06-02,5,10,2,55201,2,42,5,11,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,1017.1398402
599115110000020001,3,2026-06-02,5,10,2,55201,1,21,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,5,,1017.1398402
599115340000002501,1,2026-04-02,5,10,1,55104,2,49,5,11,1,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,1,4,10,40.0,745.6398928
599115340000002501,2,2026-04-02,5,10,1,55104,1,23,5,13,1,inf,2,2.0,2.0,4.0,,,,9.0,9.0,,,2.0,,1.0,2,5,5,,745.6398928
599115340000006701,1,2026-04-02,5,10,1,55104,1,39,2,11,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,8,84.0,1231.6709296
599115340000006701,2,2026-04-02,5,10,1,55104,1,37,5,12,1,inf,2,3.0,3.0,4.0,5.0,,,3.0,8.0,,,,,1.0,2,5,8,,1231.6709296
599115340000006701,3,2026-04-02,5,10,1,55104,2,39,2,11,1,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,1,4,8,,1231.6709296
599115340000010901,1,2026-04-02,5,10,1,55104,2,96,3,12,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,2,5,16,,916.68131686
599115340000010901,2,2026-04-02,5,10,1,55104,1,53,5,12,1,inf,2,1.0,1.0,,,7.0,8.0,,,2.0,2.0,,2.0,2.0,2,5,11,77.0,916.68131686
599115340000010901,3,2026-04-02,5,10,1,55104,2,44,5,12,1,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,2,5,9,,916.68131686
599115340000010901,4,2026-04-02,5,10,1,55104,1,19,5,9,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,4,4,,916.68131686
599115340000015101,1,2026-04-02,5,10,1,55104,1,52,5,12,1,inf,2,1.0,1.0,,,8.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,11,12.0,893.75679125
599115340000019301,1,2026-04-02,5,10,1,55104,2,51,5,12,1,inf,2,2.0,2.0,4.0,,,,8.0,5.0,,,1.0,,1.0,2,5,11,,770.94048933
599115340000019301,3,2026-04-02,5,10,1,55104,2,20,5,13,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,770.94048933
599115340000023501,1,2026-04-02,5,10,1,55104,2,75,3,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,1514.1994228
599115340000023501,2,2026-04-02,5,10,1,55104,2,47,5,6,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,2,10,,1514.1994228
599115340000023501,3,2026-04-02,5,10,1,55104,2,36,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,1,4,8,,1514.1994228
599115340000023501,4,2026-04-02,5,10,1,55104,1,30,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,2,5,7,,1514.1994228
599115340000023501,5,2026-04-02,5,10,1,55104,1,29,5,11,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,1,4,6,,1514.1994228
599115340000023501,6,2026-04-02,5,10,1,55104,1,26,5,8,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,4,6,,1514.1994228
599115340000023501,7,2026-04-02,5,10,1,55104,2,21,5,12,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,2,5,5,,1514.1994228
599115340000023501,8,2026-04-02,5,10,1,55104,2,18,5,9,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,4,4,,1514.1994228
599115340000023501,9,2026-04-02,5,10,1,55104,2,19,5,10,1,inf,2,4.0,4.0,3.0,6.0,,,,,,,,,1.0,1,4,4,,1514.1994228
599115340000027701,1,2026-04-02,5,10,1,55104,2,93,5,8,1,inf,2,4.0,6.0,3.0,4.0,,,,,,,,,1.0,1,4,16,,1013.3865215
599115340000027701,2,2026-04-02,5,10,1,55104,2,55,5,12,1,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,2,5,12,,1013.3865215
599115340000027701,3,2026-04-02,5,10,1,55104,2,32,5,16,1,8.0,2,1.0,1.0,,,9.0,9.0,,,1.0,2.0,,2.0,2.0,2,5,7,40.0,1013.3865215
599115340000027701,4,2026-04-02,5,10,1,55104,2,29,5,19,1,7.0,2,2.0,2.0,4.0,,,,8.0,8.0,,,2.0,,1.0,3,6,6,,1013.3865215
599115340000031901,1,2026-04-02,5,10,1,55104,1,37,5,10,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,8,72.0,1113.1935896
599115340000031901,2,2026-04-02,5,10,1,55104,2,36,5,12,1,inf,2,1.0,1.0,,,6.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,8,40.0,1113.1935896
599115340000036101,1,2026-04-02,5,10,1,55104,2,34,5,23,1,11.0,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,3,6,7,40.0,715.60600983
599115580010000201,1,2026-06-02,5,10,2,55201,2,78,5,8,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,16,,939.68730289
599115580010000201,2,2026-06-02,5,10,2,55201,2,38,5,13,1,inf,2,1.0,1.0,,,6.0,4.0,,,1.0,2.0,,2.0,2.0,2,5,8,45.0,939.68730289
599115580010000701,1,2026-06-02,5,10,2,55201,1,34,5,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,7,,865.25444348
599115580010001201,1,2026-06-02,5,10,2,55201,2,52,5,13,1,inf,2,1.0,1.0,,,7.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,11,40.0,744.14313004
599115580010001201,2,2026-06-02,5,10,2,55201,1,24,5,12,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,744.14313004
599115580010001701,1,2026-06-02,5,10,2,55201,1,57,3,11,1,inf,2,1.0,1.0,,,3.0,1.0,,,1.0,2.0,,2.0,2.0,1,4,12,45.0,800.0731862
599116170000001701,1,2026-04-02,5,10,1,55102,1,29,5,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,6,,991.3688626
599116170000001701,3,2026-04-02,5,10,1,55102,1,27,5,11,1,inf,2,1.0,1.0,,,9.0,3.0,,,2.0,1.0,,1.0,2.0,1,4,6,10.0,991.3688626
599116170000004101,1,2026-04-02,5,10,1,55102,1,43,5,23,1,25.0,2,1.0,1.0,,,7.0,8.0,,,1.0,2.0,,2.0,2.0,3,6,9,57.0,918.28860399
599116170000006501,1,2026-04-02,5,10,1,55102,1,43,5,12,1,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,9,40.0,512.32450139
599116170000006501,2,2026-04-02,5,10,1,55102,1,23,5,12,1,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,2.0,,2.0,2.0,2,5,5,45.0,512.32450139
599116170000006501,4,2026-04-02,5,10,1,55102,2,19,5,12,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,4,,512.32450139
599116170000008901,1,2026-04-02,5,10,1,55102,2,54,2,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,11,,371.8689591
599116170000008901,2,2026-04-02,5,10,1,55102,1,55,2,12,1,inf,2,1.0,1.0,,,9.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,12,35.0,371.8689591
599116170000008901,3,2026-04-02,5,10,1,55102,1,15,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,371.8689591
599116170000008901,5,2026-04-02,5,10,1,55102,1,19,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,371.8689591
599116170000011301,1,2026-04-02,5,10,1,55102,1,59,5,1,1,inf,2,1.0,1.0,,,8.0,9.0,,,2.0,1.0,,2.0,2.0,1,2,12,35.0,810.01649485
599116170000011301,3,2026-04-02,5,10,1,55102,2,22,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,2,5,5,,810.01649485
599116170000013701,2,2026-04-02,5,10,1,55102,1,48,2,11,1,inf,2,1.0,1.0,,,5.0,7.0,,,1.0,2.0,,2.0,2.0,1,4,10,35.0,1058.0227446
599116170000013701,3,2026-04-02,5,10,1,55102,2,42,2,11,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,1058.0227446
599116170000013701,5,2026-04-02,5,10,1,55102,1,22,5,12,1,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,2,5,5,40.0,1058.0227446
599116170000016101,1,2026-04-02,5,10,1,55102,1,34,5,11,1,inf,2,1.0,1.0,,,7.0,9.0,,,1.0,1.0,,2.0,2.0,1,4,7,35.0,829.94767618
599116170000016101,2,2026-04-02,5,10,1,55102,1,26,5,11,1,inf,2,2.0,2.0,1.0,,,,7.0,4.0,,,1.0,,1.0,1,4,6,,829.94767618
599116170000016101,3,2026-04-02,5,10,1,55102,2,19,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,829.94767618
599116170000016101,4,2026-04-02,5,10,1,55102,2,23,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,829.94767618
599116170000018501,1,2026-04-02,5,10,1,55102,1,51,2,11,1,inf,2,1.0,1.0,,,7.0,8.0,,,1.0,2.0,,2.0,2.0,1,4,11,40.0,929.21864869
599116170000018501,2,2026-04-02,5,10,1,55102,2,36,2,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,8,,929.21864869
599116170000018501,3,2026-04-02,5,10,1,55102,1,20,5,10,1,inf,2,3.0,3.0,3.0,5.0,,,,,,,,,1.0,1,4,5,,929.21864869
599116170000018501,4,2026-04-02,5,10,1,55102,1,27,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,6,,929.21864869
